timestamp,observed,trend,seasonal,residual,threshold_value,trend_slope,candidate,kept
2025-09-23 21:30:00,21.9,21.422758339912605,0.6885292089810806,-0.2112875488936865,0.7993476071950257,-0.01878876698779841,False,False
2025-09-23 22:00:00,21.7,21.403811553610048,0.43604612063584947,-0.13985767424589923,0.8128434988852655,-0.018826648609222712,False,False
2025-09-23 22:30:00,21.6,21.384835765548168,0.21763242696028276,-0.0024681925084486522,0.8128434988852655,-0.01886261654932575,False,False
2025-09-23 23:00:00,21.4,21.36583306674054,0.023884142107994694,0.010282791151464465,0.7993476071950257,-0.018896614863152788,False,False
2025-09-23 23:30:00,21.3,21.346805616034622,-0.0938091267651173,0.04700351073049447,0.7917717136249581,-0.018928600848835114,False,False
2025-09-24 00:00:00,21.2,21.3277556425187,-0.3295006351463481,0.2017449926276491,0.7917717136249581,-0.01895854528298635,False,False
2025-09-24 00:30:00,21.0,21.30868537983483,-0.6493607596881021,0.3406753798532698,0.7917717136249581,-0.01898641026222651,False,False
2025-09-24 01:00:00,20.9,21.28959692546886,-0.9547600542374162,0.5651631287685532,0.7917717136249581,-0.019012160012962315,False,False
2025-09-24 01:30:00,20.4,21.270492254227275,-1.3590396939997829,0.4885474397725069,0.7918099782865339,-0.01903577135686459,False,False
2025-09-24 02:00:00,20.1,21.25137331814407,-1.9894362845806335,0.8380629664365671,0.7580371216214307,-0.019057251886815507,True,False
2025-09-24 02:30:00,20.0,21.232242067137364,-2.152794064153391,0.9205519970160267,0.7104271133805137,-0.01907662476607837,True,False
2025-09-24 03:00:00,19.8,21.21310043889128,-2.353198923224156,0.940098484332875,0.6878110373208373,-0.01909392481620979,True,False
2025-09-24 03:30:00,19.8,21.193950368896346,-2.651742275559508,1.257791906663165,0.6803215875851006,-0.019109200604569665,True,False
2025-09-24 04:00:00,19.7,21.174793799037182,-2.733133082823809,1.2583392837866256,0.6790258063724363,-0.019122501823080878,True,False
2025-09-24 04:30:00,19.6,21.15563270739593,-2.703362432332951,1.1477297249370224,0.673880844233381,-0.01913385440527963,True,False
2025-09-24 05:00:00,19.5,21.136469114151172,-2.9650889010923276,1.3286197869411573,0.6453579891209504,-0.019143257805223968,True,False
2025-09-24 05:30:00,19.4,21.11730509247304,-2.9746731222722422,1.2573680297992027,0.6747683845186645,-0.019150700665482745,True,False
2025-09-24 06:00:00,19.3,21.098142775445822,-3.1305762977228313,1.332433522277011,0.6794899151461057,-0.019156162444054086,True,False
2025-09-24 06:30:00,19.3,21.078984387794424,-3.4951951582483862,1.7162107704539622,0.6633347230926366,-0.019159610574243164,True,False
2025-09-24 07:00:00,19.3,21.05983226441676,-3.794904440593906,2.035072176177149,0.6794620048601093,-0.019160996850320206,True,False
2025-09-24 07:30:00,19.3,21.040688812565733,-3.8819511236355653,2.141262311069834,0.6990918392269395,-0.019160255770070595,True,False
2025-09-24 08:00:00,19.4,21.021556502699685,-3.6886386650721996,2.0670821623725146,0.7357070964617181,-0.019157315805032955,True,False
2025-09-24 08:30:00,20.0,21.0024377536145,-3.39180184211152,2.389364088497018,0.7470184034780003,-0.019152101908581187,True,False
2025-09-24 09:00:00,20.5,20.98333490582279,-2.368556302368366,1.8852213965455746,0.7359984999224487,-0.01914455647642299,True,False
2025-09-24 09:30:00,21.0,20.964250231397415,-0.5910856004860108,0.6268353690885959,0.7324497426623671,-0.019134644937172023,False,False
2025-09-24 10:00:00,21.4,20.945185903704843,-0.2081390930037923,0.6629531892989498,0.7325428824433469,-0.019122359399501576,False,False
2025-09-24 10:30:00,21.8,20.926143959210243,0.12242294483650075,0.7514330959532565,0.7205984155901894,-0.01910772678531932,False,False
2025-09-24 11:00:00,22.1,20.907126261584747,0.49749320417605775,0.6953805342391988,0.7059531505106788,-0.019090808892581634,False,False
2025-09-24 11:30:00,22.5,20.88813448994843,1.096955646014329,0.5149098640372394,0.6905930573370118,-0.01907170685248971,False,False
2025-09-24 12:00:00,22.7,20.86917017966385,1.521329390193153,0.30950043014299666,0.6831276099316158,-0.019050543944344984,False,False
2025-09-24 12:30:00,22.7,20.850234907727163,1.869186613104705,-0.019421520831869543,0.6831276099316158,-0.0190274543598233,False,False
2025-09-24 13:00:00,22.8,20.83133038221659,2.1042224497796247,-0.13555283199621115,0.6831276099316158,-0.01900255394504195,False,False
2025-09-24 13:30:00,22.9,20.812458486797432,2.157667647329907,-0.07012613412734225,0.6827888864342996,-0.0189759202480424,False,False
2025-09-24 14:00:00,23.1,20.793621213935463,2.363544370410725,-0.057165584346186904,0.6624979995925029,-0.018947578735468557,False,False
2025-09-24 14:30:00,23.3,20.77482052713299,2.5983677439842676,-0.07318827111725668,0.6523545429867852,-0.018917507941547267,False,False
2025-09-24 15:00:00,23.4,20.75605831449446,2.7987031019572686,-0.15476141645173058,0.6424984184080945,-0.018885660469239934,False,False
2025-09-24 15:30:00,23.5,20.737336393422748,2.9588792763398795,-0.19621566976262628,0.6370229075569522,-0.018851977528231718,False,False
2025-09-24 16:00:00,23.5,20.71865650450214,3.0472727387274694,-0.265929243229607,0.6276904136121269,-0.018816419050735906,False,False
2025-09-24 16:30:00,23.4,20.70002030982963,3.0859789476470842,-0.3859992574767155,0.6145949415777198,-0.01877897961907493,False,False
2025-09-24 17:00:00,23.4,20.681429406148006,2.965002995232889,-0.24643240138089695,0.6000689907267175,-0.018739696161300518,False,False
2025-09-24 17:30:00,23.2,20.662885329421798,2.8720931566455743,-0.3349784860673708,0.5955177547323085,-0.01869863463124292,False,False
2025-09-24 18:00:00,23.0,20.64438954167996,2.797592694586406,-0.4419822362663659,0.5808576815405463,-0.018655866285198996,False,False
2025-09-24 18:30:00,23.0,20.62594338582109,2.793974255018583,-0.419917640839671,0.5746978120096541,-0.018611462135750045,False,False
2025-09-24 19:00:00,22.9,20.607548099442017,2.5375655076953287,-0.2451136071373483,0.5881432628964306,-0.01856550126694323,False,False
2025-09-24 19:30:00,22.6,20.58920481600489,2.1157345898264084,-0.10493940583129913,0.5987969436316015,-0.018518067510020348,False,False
2025-09-24 20:00:00,22.0,20.570914480542307,1.5699736510828755,-0.1408881316251822,0.6129974906462915,-0.018469248970789682,False,False
2025-09-24 20:30:00,21.8,20.552677856816473,1.2026078029470826,0.04471434023644605,0.6140115115097786,-0.018419154267616495,False,False
2025-09-24 21:00:00,21.4,20.534495672535783,0.901457945014146,-0.035953617549932204,0.618579911675104,-0.018367912100887434,False,False
2025-09-24 21:30:00,21.2,20.51636858008018,0.6697090263379362,0.01392239358188263,0.6322796103556105,-0.018315644857362774,False,False
2025-09-24 22:00:00,21.0,20.498297095755973,0.2966572057274517,0.2050456985165745,0.65063784003084,-0.018262467623484824,False,False
2025-09-24 22:30:00,20.8,20.480281389493044,0.12309297381624183,0.1966256366907153,0.65063784003084,-0.01820850061434065,False,False
2025-09-24 23:00:00,20.5,20.46232132685273,-0.12496082737729178,0.16263950052456266,0.65063784003084,-0.018153904418641176,False,False
