,Datetime,SA DPT,SA Temp,RA DPT,SA %RH,RA Temp,RA Humidity,Unit Status
1436,2022-06-22 05:36:07,9.6,11.1,11.7,91.2,18.5,64.7,1
1437,2022-06-22 05:46:10,9.6,11.1,11.7,91.2,18.5,64.9,1
1439,2022-06-22 05:52:05,9.7,11.2,11.7,91.3,18.5,65.3,1
1440,2022-06-22 06:02:08,9.7,11.2,11.7,91.3,18.5,65.3,1
1442,2022-06-22 06:10:22,9.6,11.1,12.0,91.4,18.5,65.8,1
1443,2022-06-22 06:20:25,9.6,11.1,12.0,91.4,18.5,65.8,1
1445,2022-06-22 06:28:33,12.2,13.7,13.6,91.4,19.0,71.5,1
1446,2022-06-23 00:12:10,18.5,20.1,18.0,91.0,21.0,82.8,0
1447,2022-06-23 00:22:13,18.5,20.1,18.0,91.0,21.0,82.8,0
1448,2022-06-23 00:28:26,19.2,20.8,21.6,90.9,25.4,79.8,0
1449,2022-06-23 00:38:29,19.2,20.8,21.6,90.9,25.4,79.8,0
1450,2022-06-23 00:43:16,19.7,21.3,21.6,90.9,26.2,76.1,0
1451,2022-06-23 00:57:50,19.9,21.5,21.5,90.9,26.3,75.6,0
1452,2022-06-23 01:07:53,19.9,21.5,21.5,90.9,26.3,75.6,0
1453,2022-06-23 01:12:49,20.2,21.8,21.5,90.9,26.3,75.6,0
1454,2022-06-23 01:22:52,20.2,21.8,21.5,90.9,26.3,75.6,0
1455,2022-06-23 01:44:58,20.5,22.1,21.6,90.9,26.2,76.1,0
1456,2022-06-23 01:55:01,20.5,22.1,21.6,90.9,26.2,76.1,0
1457,2022-06-23 01:59:37,20.7,22.3,21.5,90.9,26.1,76.2,0
1458,2022-06-23 02:09:40,20.7,22.3,21.5,90.9,26.1,76.2,0
1459,2022-06-23 02:14:56,20.8,22.4,21.6,90.9,26.0,77.1,0
1460,2022-06-23 02:24:59,20.8,22.4,21.6,90.9,26.0,77.1,0
1461,2022-06-23 02:30:16,20.8,22.4,21.6,91.0,26.0,77.2,0
1462,2022-06-23 02:40:19,20.8,22.4,21.6,91.0,26.0,77.2,0
1463,2022-06-23 02:45:45,20.9,22.5,21.4,91.0,25.8,77.5,0
1464,2022-06-23 02:55:48,20.9,22.5,21.4,91.0,25.8,77.5,0
1465,2022-06-23 03:01:29,20.7,22.3,21.3,91.0,25.7,77.5,0
1466,2022-06-23 03:11:32,20.7,22.3,21.3,91.0,25.7,77.5,0
1467,2022-06-23 03:17:12,18.1,19.7,19.1,91.2,25.8,67.2,0
1468,2022-06-23 03:27:15,18.1,19.7,19.1,91.2,25.8,67.2,0
1469,2022-06-23 03:37:23,10.6,12.1,13.3,91.5,22.3,56.8,1
1470,2022-06-23 03:47:26,10.6,12.1,13.3,91.5,22.3,56.8,1
1471,2022-06-23 03:52:27,10.2,11.7,12.7,91.6,20.3,61.8,1
1472,2022-06-23 04:02:30,10.1,11.6,12.2,91.6,20.0,61.2,1
1475,2022-06-23 04:10:52,10.4,11.7,12.3,91.8,19.3,64.1,1
1476,2022-06-23 04:20:55,10.4,11.7,12.3,91.8,19.3,64.1,1
1477,2022-06-23 04:27:39,10.2,11.5,12.3,91.8,19.3,63.9,1
1478,2022-06-23 04:37:42,10.2,11.5,12.3,91.8,19.3,63.9,1
1479,2022-06-23 04:47:16,14.7,16.2,15.9,91.6,20.1,77.3,1
1480,2022-06-23 04:57:19,14.7,16.2,15.9,91.6,20.1,77.3,1
1481,2022-06-23 05:00:53,11.9,13.4,15.4,91.6,23.7,60.1,1
1482,2022-06-23 05:10:56,11.9,13.4,15.4,91.6,23.7,60.1,1
1483,2022-06-23 05:17:14,11.4,12.9,14.4,91.5,25.7,49.7,1
1484,2022-06-23 05:27:17,11.4,12.9,14.4,91.5,25.7,49.7,1
1485,2022-06-23 05:32:13,11.7,13.2,14.6,91.4,27.0,46.8,1
1486,2022-06-23 05:42:16,11.7,13.2,14.6,91.4,27.0,46.8,1
1487,2022-06-23 05:48:56,11.8,13.3,14.6,90.7,27.3,46.3,1
1488,2022-06-23 05:58:59,11.8,13.3,14.6,90.7,27.3,46.3,1
1489,2022-06-23 06:05:06,11.7,13.3,14.4,90.1,27.5,45.6,1
1490,2022-06-23 06:15:09,11.7,13.3,14.4,90.1,27.5,45.6,1
1491,2022-06-23 06:21:21,11.2,12.8,14.1,89.8,27.5,44.3,1
1492,2022-06-23 06:31:24,11.2,12.8,14.1,89.8,27.5,44.3,1
1493,2022-06-23 06:40:54,11.4,13.0,14.2,89.8,27.3,45.1,1
1494,2022-06-23 06:50:57,11.4,13.0,14.2,89.8,27.3,45.1,1
1495,2022-06-23 06:56:46,11.3,12.9,14.2,89.8,27.3,44.9,1
1496,2022-06-23 07:06:49,11.3,12.9,14.2,89.8,27.3,44.9,1
1497,2022-06-23 07:11:06,11.6,13.2,14.5,89.9,27.2,45.8,1
1498,2022-06-23 07:21:09,11.6,13.2,14.5,89.9,27.2,45.8,1
1499,2022-06-23 07:27:44,11.8,13.4,14.6,90.0,27.0,46.9,1
1500,2022-06-23 07:37:47,11.8,13.4,14.6,90.0,27.0,46.9,1
1501,2022-06-23 07:44:08,12.0,13.6,16.5,90.1,27.0,53.0,1
1502,2022-06-23 07:54:11,12.0,13.6,16.5,90.1,27.0,53.0,1
1503,2022-06-23 07:59:11,12.2,13.8,17.6,90.1,26.3,58.9,1
1504,2022-06-23 08:09:14,12.2,13.8,17.6,90.1,26.3,58.9,1
1505,2022-06-23 08:15:51,11.3,12.8,13.6,91.0,20.7,64.5,1
1506,2022-06-23 08:25:54,11.3,12.8,13.6,91.0,20.7,64.5,1
1507,2022-06-23 08:50:48,11.5,13.0,13.9,91.3,19.8,69.0,1
1508,2022-06-23 09:00:51,11.5,13.0,13.9,91.3,19.8,69.0,1
1509,2022-06-23 09:04:55,11.0,12.5,13.1,91.5,19.2,68.4,1
1510,2022-06-23 09:14:58,11.0,12.5,13.1,91.5,19.2,68.4,1
1511,2022-06-23 09:21:09,10.8,12.3,13.1,91.6,19.2,68.6,1
1512,2022-06-23 09:31:12,10.8,12.3,13.1,91.6,19.2,68.6,1
1513,2022-06-23 09:37:05,10.6,12.1,12.7,91.6,19.0,66.8,1
1514,2022-06-23 09:47:08,10.6,12.1,12.7,91.6,19.0,66.8,1
1515,2022-06-23 09:53:20,13.9,15.4,14.6,91.6,19.2,75.5,1
1516,2022-06-24 00:01:55,15.8,17.3,21.0,91.5,25.6,76.5,0
1517,2022-06-24 00:15:52,14.8,16.3,20.7,91.6,24.2,81.6,0
1518,2022-06-24 00:30:49,16.8,18.3,21.1,91.4,26.2,73.7,0
1519,2022-06-24 00:47:21,17.5,19.1,21.0,91.4,26.3,73.0,0
1520,2022-06-24 01:22:25,18.2,19.8,20.9,91.4,26.4,72.4,0
1521,2022-06-24 01:39:14,18.7,20.3,20.8,91.4,26.3,72.5,0
1522,2022-06-24 01:55:18,19.2,20.8,21.0,91.3,26.5,72.4,0
1523,2022-06-24 02:26:17,19.5,21.1,21.2,91.3,26.5,72.9,0
1524,2022-06-24 03:05:33,19.6,21.2,21.1,91.3,26.4,73.0,0
1525,2022-06-24 03:20:04,19.5,21.1,21.0,91.3,26.3,72.9,0
1526,2022-06-24 03:37:56,19.5,21.1,21.1,91.3,26.4,72.7,0
1527,2022-06-24 04:18:43,19.5,21.1,20.9,91.4,26.2,72.8,0
1528,2022-06-24 04:34:59,19.5,21.1,20.8,91.4,26.1,73.2,0
1529,2022-06-24 04:50:43,19.5,21.1,21.0,91.4,26.3,72.8,0
1530,2022-06-24 05:24:25,19.6,21.2,21.0,91.4,26.3,73.0,0
1531,2022-06-24 05:39:10,19.7,21.3,21.0,91.4,26.1,74.0,0
1532,2022-06-24 05:54:30,19.8,21.4,21.3,91.4,26.1,74.7,0
1533,2022-06-24 06:10:15,19.9,21.5,21.2,91.4,26.3,73.7,0
1534,2022-06-24 06:26:14,19.7,21.3,21.4,91.5,26.2,74.9,0
1535,2022-06-24 06:42:50,18.3,19.9,19.8,91.5,26.2,68.6,0
1536,2022-06-24 07:03:57,17.5,19.1,19.7,91.5,26.7,66.2,0
1537,2022-06-24 07:18:20,17.1,18.7,19.6,91.6,26.3,66.7,0
1538,2022-06-24 07:34:10,21.5,23.1,19.6,91.5,27.1,64.4,0
1539,2022-06-24 07:49:20,25.2,26.8,19.4,91.0,28.6,58.0,0
1540,2022-06-24 08:04:21,17.4,29.3,20.6,49.1,29.0,60.9,0
1541,2022-06-24 08:19:58,11.2,13.9,14.9,84.0,25.2,53.5,1
1542,2022-06-24 08:37:08,11.0,13.0,14.2,88.2,25.1,51.4,1
1543,2022-06-24 09:28:05,11.5,13.3,14.5,89.1,25.1,51.9,1
1544,2022-06-24 09:44:42,11.3,13.1,14.6,89.4,24.9,53.2,1
1545,2022-06-24 10:00:00,11.7,13.3,14.7,89.7,24.7,54.3,1
1546,2022-06-24 10:15:11,11.4,13.0,14.4,89.8,24.7,53.1,1
1547,2022-06-24 10:30:55,11.5,13.1,14.4,90.0,24.7,52.8,1
1548,2022-06-24 10:50:24,11.5,13.1,14.3,90.1,24.0,55.3,1
1549,2022-06-24 11:06:49,11.4,13.0,14.2,90.3,23.6,55.7,1
1550,2022-06-24 11:41:53,11.7,13.3,14.3,90.5,23.4,56.9,1
1551,2022-06-24 12:01:23,11.3,12.9,13.8,90.6,23.1,56.3,1
1552,2022-06-24 12:15:04,11.2,12.7,13.5,90.7,22.8,56.6,1
1553,2022-06-24 12:31:41,11.3,12.8,13.6,90.8,22.6,57.3,1
1554,2022-06-24 12:46:29,11.3,12.8,14.1,90.9,22.6,59.0,1
1555,2022-06-24 13:03:44,11.3,12.8,13.7,90.9,22.4,58.4,1
1556,2022-06-24 13:19:24,11.2,12.7,13.5,91.0,22.2,58.6,1
1557,2022-06-24 13:34:42,11.1,12.6,13.3,91.1,22.0,58.6,1
1558,2022-06-24 13:54:26,11.3,12.8,14.5,91.1,21.9,62.9,1
1559,2022-06-24 14:11:14,11.0,12.5,13.3,91.2,21.7,59.0,1
1560,2022-06-24 14:30:41,11.0,12.5,13.2,91.3,21.4,60.5,1
1561,2022-06-24 14:45:03,11.1,12.6,13.1,91.3,21.2,60.2,1
1562,2022-06-24 15:00:56,10.8,12.3,12.9,91.4,21.0,60.3,1
1563,2022-06-24 15:16:36,10.9,12.4,12.9,91.4,21.0,60.2,1
1564,2022-06-24 15:33:20,10.9,12.4,12.9,91.4,21.0,60.6,1
1565,2022-06-24 15:50:54,10.5,12.0,12.7,91.4,20.8,60.1,1
1566,2022-06-24 16:05:46,10.6,12.1,12.5,91.4,19.6,63.7,1
1567,2022-06-24 16:39:22,10.4,11.9,12.4,91.5,19.2,65.2,1
1568,2022-06-24 17:10:49,10.7,12.2,12.9,91.5,19.2,66.9,1
1569,2022-06-24 17:58:45,10.3,11.8,12.4,91.5,19.2,65.5,1
1570,2022-06-24 18:14:26,10.5,12.0,12.6,91.6,19.2,66.6,1
1571,2022-06-24 18:31:12,10.4,11.9,12.5,91.6,18.8,66.7,1
1572,2022-06-24 18:44:52,10.2,11.7,12.2,91.6,18.7,66.6,1
1573,2022-06-24 19:00:19,10.5,12.0,12.5,91.6,18.8,67.0,1
1574,2022-06-24 19:19:04,10.7,12.0,12.4,91.7,18.7,67.3,1
1575,2022-06-24 19:35:02,10.8,12.3,12.7,91.6,19.5,65.6,1
1576,2022-06-24 19:50:44,11.0,12.3,13.1,91.7,21.0,61.5,1
1577,2022-06-24 20:09:24,11.0,12.3,13.2,91.7,21.6,59.1,1
1578,2022-06-24 20:26:17,10.9,12.2,13.2,91.7,21.6,58.8,1
1579,2022-06-24 20:46:10,10.9,12.2,12.9,91.7,21.6,58.5,1
1580,2022-06-24 21:01:01,10.8,12.1,12.9,91.7,21.6,58.4,1
1581,2022-06-24 21:32:23,12.2,13.5,13.8,91.7,21.4,62.0,1
1582,2022-06-25 00:03:35,20.5,27.7,23.6,65.4,29.5,70.9,0
1583,2022-06-25 00:13:38,20.4,27.6,23.5,65.6,29.4,71.3,0
1585,2022-06-25 00:18:20,20.5,27.5,23.4,66.3,29.0,72.2,0
1586,2022-06-25 00:28:23,20.5,27.5,23.4,66.3,29.0,72.2,0
1587,2022-06-25 06:10:25,18.5,20.1,20.1,91.4,24.5,76.9,0
1588,2022-06-25 06:26:39,19.5,21.1,21.0,91.3,26.1,74.0,0
1589,2022-06-25 06:36:42,19.5,21.1,21.0,91.3,26.1,74.0,0
1590,2022-06-25 06:42:52,20.1,21.7,21.5,91.2,27.0,72.4,0
1591,2022-06-25 07:02:05,20.1,21.7,21.4,91.2,26.9,72.1,0
1592,2022-06-25 07:17:29,20.0,21.6,21.4,91.2,26.9,72.3,0
1593,2022-06-25 07:36:08,20.0,21.6,21.4,91.2,27.2,71.3,0
1594,2022-06-25 07:51:33,20.0,21.6,21.2,91.2,27.0,71.3,0
1595,2022-06-25 08:11:30,20.1,21.7,21.1,91.2,26.9,71.0,0
1596,2022-06-25 08:28:33,20.1,21.7,20.9,91.2,26.7,71.0,0
1597,2022-06-25 08:46:31,20.1,21.7,20.9,91.2,26.7,71.3,0
1598,2022-06-25 09:01:34,20.1,21.7,21.1,91.2,26.9,70.7,0
1599,2022-06-25 09:16:16,20.3,21.9,21.0,91.2,26.5,72.4,0
1600,2022-06-25 09:33:21,20.5,22.1,21.2,91.2,26.3,73.8,0
1601,2022-06-25 09:49:58,20.6,22.2,21.1,91.2,26.2,74.1,0
1602,2022-06-25 10:05:25,20.7,22.3,21.1,91.2,26.2,73.9,0
1603,2022-06-25 10:21:08,20.7,22.3,21.2,91.1,26.0,75.0,0
1604,2022-06-25 10:31:11,20.7,22.3,21.2,91.1,26.0,75.0,0
1605,2022-06-25 10:36:15,19.8,22.5,21.1,85.1,25.7,76.0,0
1606,2022-06-25 10:50:04,19.6,22.7,21.3,82.7,26.1,74.7,0
1607,2022-06-25 11:06:21,19.5,22.8,21.2,82.2,26.0,75.6,0
1608,2022-06-25 11:20:50,19.5,22.8,21.4,82.1,26.0,75.8,0
1609,2022-06-25 11:35:38,19.6,22.9,21.6,82.0,26.5,74.9,0
1610,2022-06-25 11:51:40,19.6,23.1,21.6,81.6,27.1,72.2,0
1611,2022-06-25 12:07:36,19.8,23.3,21.9,81.3,28.0,69.9,0
1612,2022-06-25 12:40:52,20.1,23.6,22.1,80.8,29.2,66.1,0
1613,2022-06-25 12:55:25,20.2,23.9,22.3,80.4,29.6,65.6,0
1614,2022-06-25 13:24:53,20.4,24.1,22.3,79.8,30.2,63.5,0
1615,2022-06-25 13:40:00,20.5,24.4,22.6,79.1,30.5,63.0,0
1616,2022-06-25 13:55:57,20.4,24.6,22.9,78.6,31.1,61.9,0
1617,2022-06-25 14:15:08,20.7,24.9,23.4,78.0,32.5,58.8,0
1618,2022-06-25 14:32:13,20.8,25.2,23.3,77.6,33.0,57.4,0
1619,2022-06-25 14:51:06,21.0,25.4,23.4,77.0,33.1,57.1,0
1620,2022-06-25 15:07:11,21.1,25.7,23.4,76.4,33.5,56.1,0
1621,2022-06-25 15:25:15,21.2,25.8,23.3,75.7,33.4,55.8,0
1622,2022-06-25 15:40:46,21.2,26.0,23.6,74.8,34.0,54.9,0
1623,2022-06-25 16:00:39,21.2,26.3,23.9,74.4,35.0,53.0,0
1624,2022-06-25 16:16:36,21.2,26.5,23.4,73.3,34.8,51.7,0
1625,2022-06-25 16:34:54,21.2,26.7,23.7,72.2,35.1,51.7,0
1626,2022-06-25 16:50:26,21.1,26.9,23.6,71.5,36.5,47.9,0
1627,2022-06-25 17:08:38,21.2,27.2,23.2,70.2,37.2,45.6,0
1628,2022-06-25 17:24:43,21.2,27.5,23.7,68.8,37.4,46.0,0
1629,2022-06-25 17:52:06,21.4,27.7,24.3,69.2,36.8,49.2,0
1630,2022-06-25 18:06:36,21.2,27.2,24.0,70.5,35.8,50.9,0
1631,2022-06-25 18:21:55,21.5,27.3,24.0,70.8,34.8,54.1,0
1632,2022-06-25 18:40:11,21.5,27.5,24.0,70.6,34.1,55.8,0
1633,2022-06-25 18:56:21,21.5,27.5,23.5,69.7,33.6,56.3,0
1634,2022-06-25 19:15:34,21.3,27.6,23.6,69.0,33.4,56.9,0
1635,2022-06-25 19:30:11,21.3,27.6,23.7,68.7,33.5,56.8,0
1636,2022-06-25 19:49:04,21.3,27.8,23.9,68.4,33.7,56.7,0
1637,2022-06-25 20:04:38,21.6,27.9,24.0,68.9,33.5,57.9,0
1638,2022-06-25 20:21:09,21.5,28.0,24.0,68.4,33.5,58.0,0
1639,2022-06-25 20:37:16,21.6,28.1,23.9,68.0,33.4,58.6,0
1640,2022-06-25 20:56:26,21.4,28.2,23.9,67.4,33.1,59.4,0
1641,2022-06-25 21:26:17,21.5,28.3,24.1,67.2,32.7,61.1,0
1642,2022-06-25 21:40:52,21.5,28.3,23.8,66.8,32.1,61.9,0
1643,2022-06-25 21:57:42,21.2,28.2,23.7,66.2,31.7,63.4,0
1644,2022-06-25 22:12:55,21.2,28.2,23.9,66.0,31.3,64.9,0
1645,2022-06-25 22:29:36,21.1,28.1,23.9,65.8,30.8,67.3,0
1646,2022-06-25 22:47:48,21.0,28.0,23.8,66.1,30.4,68.3,0
1647,2022-06-25 23:02:23,21.0,28.0,23.8,66.3,30.2,69.0,0
1648,2022-06-25 23:17:49,20.9,27.9,23.5,65.9,29.9,69.4,0
1649,2022-06-25 23:32:12,20.5,27.8,23.6,65.6,29.7,70.0,0
1650,2022-06-25 23:47:25,20.5,27.7,23.5,65.5,29.6,70.4,0
1651,2022-06-26 00:02:54,20.5,27.2,23.3,66.8,28.7,72.8,0
1652,2022-06-26 00:33:11,20.3,27.0,23.2,67.0,28.3,74.2,0
1653,2022-06-26 00:48:13,20.2,26.9,23.1,67.2,28.0,75.1,0
1654,2022-06-26 01:02:59,20.1,26.8,23.0,67.3,28.1,74.1,0
1655,2022-06-26 01:18:58,20.0,26.7,22.9,67.4,27.8,75.0,0
1656,2022-06-26 01:35:11,19.9,26.6,22.8,67.5,27.7,75.2,0
1657,2022-06-26 01:49:02,19.9,26.6,22.8,67.6,27.7,75.1,0
1658,2022-06-26 02:04:52,20.0,26.4,22.8,67.9,27.5,75.9,0
1659,2022-06-26 02:20:29,20.0,26.4,22.6,67.9,27.5,74.9,0
1660,2022-06-26 02:33:48,19.9,26.3,22.5,68.1,27.2,76.1,0
1661,2022-06-26 02:51:08,19.8,26.2,22.4,68.1,27.3,75.3,0
1662,2022-06-26 03:13:02,19.7,26.1,22.3,68.2,27.0,76.1,0
1663,2022-06-26 03:42:13,19.6,26.0,22.4,68.3,27.1,75.8,0
1664,2022-06-26 03:57:15,19.6,26.0,22.2,68.1,26.9,75.7,0
1665,2022-06-26 04:13:02,19.4,25.8,22.0,68.1,26.6,76.1,0
1666,2022-06-26 04:29:51,19.4,25.8,21.9,68.1,26.8,75.0,0
1667,2022-06-26 04:45:42,19.4,25.8,21.9,68.0,26.5,75.7,0
1668,2022-06-26 04:59:20,19.3,25.7,21.7,68.0,26.3,76.3,0
1669,2022-06-26 05:14:11,19.2,25.6,21.6,68.1,26.5,75.4,0
1670,2022-06-26 05:30:04,19.3,25.5,21.6,69.6,27.6,70.6,0
1671,2022-06-26 05:49:29,10.3,13.0,14.5,84.6,24.2,55.1,1
1672,2022-06-26 06:04:50,9.9,11.8,13.1,88.1,21.2,59.9,1
1673,2022-06-26 06:20:19,9.6,11.4,19.3,88.9,25.7,67.9,0
1674,2022-06-26 06:35:23,11.9,13.7,19.5,89.1,29.3,56.0,0
1675,2022-06-26 06:55:09,13.6,15.4,19.2,89.3,30.6,50.8,0
1676,2022-06-26 07:11:42,14.9,16.8,19.7,89.4,31.5,50.0,0
1677,2022-06-26 07:31:39,15.4,17.3,19.5,89.6,32.3,47.3,0
1678,2022-06-26 07:45:38,16.3,18.0,19.7,89.7,32.6,47.3,0
1679,2022-06-26 08:00:23,16.7,18.4,19.3,89.8,33.3,44.6,0
1680,2022-06-26 08:15:06,17.1,18.8,19.3,89.9,34.1,42.6,0
1681,2022-06-26 08:30:38,17.4,19.1,20.4,90.0,34.9,43.0,0
1682,2022-06-26 08:45:13,17.7,19.4,19.8,90.0,35.1,40.7,0
1683,2022-06-26 08:59:59,18.4,20.1,20.3,90.1,35.2,42.0,0
1684,2022-06-26 09:18:54,19.5,21.2,20.8,90.1,35.8,41.9,0
1685,2022-06-26 09:35:55,20.4,22.2,21.6,90.1,36.2,42.9,0
1686,2022-06-26 09:55:18,21.4,23.5,21.6,87.7,37.1,40.8,0
1687,2022-06-26 10:11:53,19.3,24.8,22.1,72.6,38.2,39.8,0
1688,2022-06-26 10:47:19,19.7,25.7,22.4,69.8,38.5,39.9,0
1689,2022-06-26 11:23:36,19.9,26.3,22.3,67.9,38.8,39.1,0
1690,2022-06-26 11:52:36,19.9,26.9,22.5,65.9,39.1,39.5,0
1691,2022-06-26 12:07:01,19.8,27.5,22.7,63.4,38.8,39.7,0
1692,2022-06-26 12:23:05,19.9,27.9,22.9,62.5,38.6,41.2,0
1693,2022-06-26 12:57:55,19.5,28.4,22.8,59.6,38.5,41.2,0
1694,2022-06-26 13:13:01,19.3,28.7,22.6,56.9,38.3,41.4,0
1695,2022-06-26 13:29:34,20.5,29.1,24.0,59.7,38.5,43.7,0
1696,2022-06-26 13:45:14,20.7,29.3,23.7,60.2,37.8,45.3,0
1697,2022-06-26 13:59:14,20.5,29.4,23.7,59.3,37.3,46.2,0
1698,2022-06-26 14:17:23,14.8,23.3,20.9,58.7,30.8,56.2,1
1699,2022-06-26 14:32:02,18.1,20.2,19.1,88.3,24.8,71.0,1
1700,2022-06-26 14:47:30,11.2,13.4,14.2,87.1,24.5,53.3,1
1701,2022-06-26 15:03:45,11.3,13.1,13.9,88.8,24.2,52.9,1
1702,2022-06-26 15:22:06,10.6,12.4,13.2,89.4,21.9,58.4,1
1703,2022-06-26 15:38:13,11.0,12.6,13.1,89.8,20.7,62.3,1
1704,2022-06-26 15:56:50,10.5,12.1,12.7,90.1,19.8,64.0,1
1705,2022-06-26 16:11:22,10.4,12.0,12.5,90.3,19.5,64.4,1
1706,2022-06-26 16:32:22,10.7,12.3,12.7,90.4,19.3,65.8,1
1707,2022-06-26 16:47:02,10.5,12.1,12.5,90.5,19.3,65.4,1
1708,2022-06-26 17:05:12,10.5,12.1,12.4,90.6,19.2,65.4,1
1709,2022-06-26 17:21:49,10.1,11.6,12.4,90.7,19.2,65.1,1
1710,2022-06-26 17:34:48,10.4,11.9,12.8,90.8,19.4,66.0,1
1711,2022-06-26 17:52:11,10.7,12.2,13.0,90.8,19.4,66.9,1
1712,2022-06-26 18:10:19,10.5,12.0,12.6,90.9,19.2,66.1,1
1713,2022-06-26 18:25:24,10.5,12.0,12.6,90.9,19.2,66.2,1
1714,2022-06-26 18:35:27,10.5,12.0,12.6,90.9,19.2,66.2,1
1715,2022-06-26 18:41:59,10.6,12.1,12.9,91.0,19.2,66.9,1
1716,2022-06-26 18:52:02,10.6,12.1,12.9,91.0,19.2,66.9,1
1717,2022-06-26 18:56:17,11.2,12.7,12.9,91.1,19.2,67.6,1
1718,2022-06-26 19:06:20,11.2,12.7,12.9,91.1,19.2,67.6,1
1719,2022-06-26 19:11:58,19.9,21.5,19.5,90.7,21.6,87.8,1
1720,2022-06-27 00:12:45,20.8,22.6,21.9,90.6,26.3,76.8,0
1721,2022-06-27 00:28:44,21.6,23.4,22.3,90.6,27.4,73.7,0
1722,2022-06-27 00:43:15,22.0,23.8,22.2,90.6,27.5,72.9,0
1723,2022-06-27 01:01:15,22.2,24.0,22.2,90.6,27.8,71.9,0
1724,2022-06-27 01:16:56,22.2,24.0,22.1,90.6,27.9,70.8,0
1725,2022-06-27 01:33:58,22.0,23.8,21.9,90.6,27.7,70.7,0
1726,2022-06-27 01:48:56,22.1,23.7,21.8,90.7,27.8,70.3,0
1727,2022-06-27 02:04:42,22.2,23.8,21.7,90.7,27.7,70.6,0
1728,2022-06-27 02:20:51,22.3,23.9,21.9,90.7,27.5,72.0,0
1729,2022-06-27 02:37:28,22.4,24.0,22.0,90.7,27.8,70.7,0
1730,2022-06-27 02:52:13,22.5,24.1,21.9,90.8,27.5,72.0,0
1731,2022-06-27 03:07:26,22.6,24.2,22.2,90.8,27.5,72.7,0
1732,2022-06-27 03:22:40,22.8,24.4,21.8,90.8,27.6,71.5,0
1733,2022-06-27 03:37:54,22.8,24.4,21.9,90.9,27.5,72.5,0
1734,2022-06-27 03:54:36,22.8,24.4,22.1,90.9,27.4,72.9,0
1735,2022-06-27 04:10:24,22.9,24.5,21.9,90.9,27.5,72.1,0
1736,2022-06-27 04:45:58,22.9,24.5,22.1,91.0,27.4,72.9,0
1737,2022-06-27 05:04:58,22.8,24.4,22.2,91.0,27.5,72.9,0
1738,2022-06-27 05:20:26,21.3,22.9,21.1,91.0,26.2,74.5,1
1739,2022-06-27 05:35:47,11.6,13.1,15.3,91.1,23.0,62.3,1
1740,2022-06-27 05:53:37,11.0,12.5,13.1,91.2,20.7,62.3,1
1741,2022-06-27 06:26:04,10.7,12.2,12.9,91.3,19.7,65.3,1
1742,2022-06-27 06:41:18,10.6,12.1,19.5,91.3,26.7,65.0,0
1743,2022-06-27 07:13:48,12.2,13.7,19.4,91.3,29.5,54.9,0
1744,2022-06-27 07:34:39,13.2,14.7,19.8,91.3,30.2,53.9,0
1745,2022-06-27 07:51:59,16.9,18.4,19.7,91.2,30.5,52.8,0
1746,2022-06-27 08:10:39,17.0,20.8,20.0,78.8,30.8,52.7,0
1747,2022-06-27 08:25:00,13.9,21.5,20.1,62.0,31.2,51.7,0
1748,2022-06-27 08:40:26,13.8,21.7,19.8,61.2,31.6,49.7,0
1749,2022-06-27 09:13:42,13.5,21.7,20.0,59.9,32.2,48.9,0
1750,2022-06-27 09:29:58,13.4,21.8,20.0,59.4,32.5,48.3,0
1751,2022-06-27 10:03:36,13.5,21.7,20.1,60.6,32.6,48.1,0
1752,2022-06-27 10:18:50,13.5,21.7,19.9,59.9,32.8,47.3,0
1753,2022-06-27 10:34:03,13.1,21.5,19.9,58.7,32.8,47.1,0
1754,2022-06-27 10:50:25,13.0,21.4,19.8,58.8,32.3,48.2,0
1755,2022-06-27 11:04:59,13.4,21.3,20.2,60.7,31.7,50.9,0
1756,2022-06-27 11:21:49,13.6,21.2,20.7,61.7,31.8,52.2,0
1757,2022-06-27 11:40:39,13.6,21.2,20.3,62.3,32.8,47.7,0
1758,2022-06-27 11:57:30,14.3,21.0,19.7,65.7,32.6,47.5,0
1759,2022-06-27 12:15:22,14.5,20.9,20.2,67.2,32.7,48.3,0
1760,2022-06-27 12:32:04,15.2,20.9,19.6,70.3,32.8,46.4,0
1761,2022-06-27 12:47:02,14.8,20.8,20.0,68.7,32.9,47.0,0
1762,2022-06-27 13:01:54,17.0,21.2,19.6,77.5,32.1,47.8,0
1763,2022-06-27 13:19:07,10.7,13.9,15.8,80.8,26.5,52.4,1
1764,2022-06-27 13:37:10,10.8,12.8,13.5,88.6,22.5,57.0,1
1765,2022-06-27 13:53:31,10.9,12.7,12.9,89.4,21.6,58.6,1
1766,2022-06-27 14:12:10,11.1,12.7,13.1,89.7,21.3,59.9,1
1767,2022-06-27 14:27:42,10.7,12.3,12.9,89.9,21.0,59.8,1
1768,2022-06-27 14:42:58,11.0,12.6,13.7,90.1,21.3,62.1,1
1769,2022-06-27 14:59:57,10.9,12.5,13.5,90.3,21.1,62.0,1
1770,2022-06-27 15:18:59,10.9,12.5,13.0,90.4,20.9,61.6,1
1771,2022-06-27 15:35:29,10.9,12.5,13.2,90.5,20.8,62.0,1
1772,2022-06-27 15:54:18,10.4,12.0,12.9,90.6,20.8,60.9,1
1773,2022-06-27 16:09:26,10.4,11.9,13.3,90.7,20.9,62.1,1
